confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
201	1	1	1	1	0.32399548723984206	-13.28195416294204	N/A	57.64423294990671	C17H20O6	[M + H]+	HPNSFSBZBAHARI	InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)	Myfortic	CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O	3.20000005	4272;671222;446541;6918995;10403838;45039976;49849463;57369301;58657603;71312440;117064411;131871372;134715840;138396099	HMDB:(15159);SuperNatural:(SN00264803 SN00000151 SN00403645);ZINC bio:(ZINC00001758);additional;MeSH:(446541);Plantcyc:(CPD-14601);PubMed;NORMAN:(NS00000399);COCONUT:(CNP0226549 CNP0253971);KNApSAcK:(18753);Natural Products:(UNPD220071 UNPD188849 UNPD133303);database;PubChem:(4272 671222 446541 6918995 10403838 45039976 49849463 57369301 58657603 71312440 117064411 131871372 134715840 138396099);CHEBI:(92545 62932 168396);PubChem class - bio and metabolites;KEGG:(C20380);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-14601)	68841023870	321.13326435999994	NaN	332_challenge_397_	N/A
202	1	1	1	1	0.3235297859007329	-34.76490910314079	N/A	60.58252929285067	C42H66O15	[M - H]-	RZQHWSDMLZHIRN	InChI=1S/C42H66O15/c1-37(2)13-15-42(36(53)57-34-30(49)27(46)26(45)22(18-43)54-34)16-14-40(5)20(21(42)17-37)7-8-24-38(3)11-10-25(39(4,19-44)23(38)9-12-41(24,40)6)55-35-31(50)28(47)29(48)32(56-35)33(51)52/h7,21-32,34-35,43-50H,8-19H2,1-6H3,(H,51,52)	Ilexoside XLVIII	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C	3.0999999	10079102;10259803;14564471;23955896;44566327;101641962;134765782	COCONUT:(CNP0186327 CNP0410673);KNApSAcK:(30509);Natural Products:(UNPD184861 UNPD102175 UNPD39584 UNPD135259 UNPD137267);database;PubChem:(10079102 10259803 14564471 23955896 44566327 101641962 134765782);SuperNatural:(SN00397591 SN00251463 SN00269772 SN00280967 SN00395643);additional;Training Set;PubMed	68723195986	809.4328954120001	NaN	127_challenge_211_	N/A
203	1	1	1	1	0.323120625275368	-408.93965264886043	N/A	29.077654340472307	C17H19FN4O5S	[M - H]-	VNIWZCGZPBJWBI	InChI=1S/C17H19FN4O5S/c1-21-16(25)14(23)13(15(24)19-10-11-4-6-12(18)7-5-11)20-17(21)22-8-2-3-9-28(22,26)27/h4-7,23H,2-3,8-10H2,1H3,(H,19,24)	S1366_Selleck	CN1C(=O)C(=C(N=C1N2CCCCS2(=O)=O)C(=O)NCC3=CC=C(C=C3)F)O	1.0	54682040;54729716	MeSH:(54682040);database;PubChem:(54682040 54729716);PubMed;PubChem class - drug	68753031238	409.09874292800004	NaN	103_challenge_190_	N/A
204	1	1	1	1	0.32239166257313073	-50.736866359354586	N/A	5.739515729059921	C8H15N3O7	[M + H]+	ZSJLQEPLLKMAKR	InChI=1S/C8H15N3O7/c1-11(10-17)8(16)9-4-6(14)5(13)3(2-12)18-7(4)15/h3-7,12-15H,2H2,1H3,(H,9,16)	Zanosar	CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O	-2.23181748	5300;29327;2733335;7067772;6420074;6604357;6713972;16757738;23305077;29921862;45357367;44120116;57110421;59083440;59892936;73265386;88581983;89615174;94001684;101607355;101607357;118570049;118570096;124635742;124918488;124303415;124303416;124303689;124352395;124396995;126479960;126488988;134695375;139032031;138403271	HMDB:(14572);SuperNatural:(SN00304632 SN00006150);ZINC bio:(ZINC03831470 ZINC03831472 ZINC03977737);additional;MeSH:(5300 29327 2733335 6420074 6713972 7067772 45357367);PubMed;NORMAN:(NS00011535);COCONUT:(CNP0235220);Natural Products:(UNPD155085);database;PubChem:(5300 29327 2733335 7067772 6420074 6604357 6713972 16757738 23305077 29921862 45357367 44120116 57110421 59083440 59892936 73265386 88581983 89615174 94001684 101607355 101607357 118570049 118570096 124635742 124918488 124303415 124303416 124303689 124352395 124396995 126479960 126488988 134695375 139032031 138403271);CHEBI:(9288);PubChem class - bio and metabolites;KEGG:(C07313);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840907118	266.09827582	NaN	425_challenge_480_	N/A
205	1	1	1	1	0.32232181123464215	-7.595121273792863	N/A	3.9109347173708775	C9H7N7O2S	[M - H]-	LMEKQMALGUDUQG	InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-4H,1H3,(H,10,11,12,13)	Immuran	CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]	1.574193	2265;46780511;71313550;124202128;127034244;131674237;138396081	HMDB:(15128);ZINC bio:(ZINC04258316);additional;HSDB:(446-86-6);MeSH:(2265);PubMed;NORMAN:(NS00004945);COCONUT:(CNP0251562);database;PubChem:(2265 46780511 71313550 124202128 127034244 131674237 138396081);CHEBI:(2948 92569);PubChem class - bio and metabolites;KEGG:(C06837);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-20732)	68839828334	276.030917464	NaN	174_challenge_254_	N/A
206	1	1	1	1	0.3216203307176106	-81.25544721476894	N/A	125.05969983710301	C19H18O8	[M - H]-	HKJWQQPQBBPECX	InChI=1S/C19H18O8/c1-7-5-11(25-4)8(2)15-12(7)19(24)27-17-10(6-20)14(21)13(18(22)23)9(3)16(17)26-15/h5,20-21H,6H2,1-4H3,(H,22,23)	null	CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C)OC	2.79999995	101109469	COCONUT:(CNP0255264);Natural Products:(UNPD145262);database;PubChem:(101109469);SuperNatural:(SN00319031)	68722655234	373.0928915359999	NaN	109_challenge_196_	N/A
207	1	1	1	1	0.3212865472480302	-206.91562382104493	N/A	42.59449627025018	C18H23NO2	[M - H]-	LOUOCBKBIWBTTR	InChI=1S/C18H23NO2/c1-2-3-4-5-6-7-8-11-15-14-18(20)16-12-9-10-13-17(16)19(15)21/h8-14,21H,2-7H2,1H3	null	CCCCCCCC=CC1=CC(=O)C2=CC=CC=C2N1O	5.4000001	85960509;129626647	COCONUT:(CNP0081756);database;PubChem:(85960509 129626647);CHEBI:(137441)	68721573922	284.16560297600006	NaN	453_challenge_57_	N/A
208	1	1	1	1	0.3211869242147626	-4.802594955675148	N/A	29.233243165982884	C6H8ClN5O2S	[M - H]-	PGOOBECODWQEAB	InChI=1S/C6H8ClN5O2S/c1-8-6(11-12(13)14)10-3-4-2-9-5(7)15-4/h2H,3H2,1H3,(H2,8,10,11)	Dantotsu	CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-]	1.20000005	213027;44629619;86287519;135529435;135779804;137067467;136257761;139024812;138396045	ZINC bio:(ZINC13827936);additional;HSDB:(210880-92-5);MeSH:(86287519 135529435 135779804 136257761);PubMed;NORMAN:(NS00009180);COCONUT:(CNP0345674);database;PubChem:(213027 44629619 86287519 135529435 135779804 137067467 136257761 139024812 138396045);CHEBI:(39177 39178);PubChem class - bio and metabolites;KEGG:(C18508);PubChem class - safety and toxic;Training Set	68806271846	248.001447176	NaN	178_challenge_258_	N/A
209	1	1	1	1	0.32029420877323095	-25.742280835522077	N/A	90.66363091527231	C20H30O5	[M + H]+	BOJKULTULYSRAS	InChI=1S/C20H30O5/c1-12-4-7-16-19(2,9-8-17(23)20(16,3)11-21)14(12)6-5-13-15(22)10-25-18(13)24/h5,14-17,21-23H,1,4,6-11H2,2-3H3	Andrographis	CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O	2.20000005	65153;1777572;1777573;1268030;343585;452937;7061132;7061133;7061134;7061135;7067322;7067323;7067324;7067325;7067837;5318517;5351335;5458931;6436016;6572456;6708647;6713120;6857767;6875366;9998023;11078630;11869596;11869597;11870303;11870301;11870302;11876149;15922987;15922990;11382524;10450540;16758033;20054828;16394566;16401724;16406675;23239822;24206412;25566761;28362188;28362190;24957530;24980082;40561086;42556578;42556579;46917415;53298396;59070369;59741075;59897192;72166961;71590622;73265376;71308151;92215519;92218179;91032405;91358749;95359254;95359255;98803586;98803587;99719588;99719589;91938222;102173547;117673341;118566340;118122636;123516411;123179837;123197430;124604719;124677506;123377869;124338905;129010070;129010368;129316784;129360331;129360344;131706270;132223104;132342635;138059743;139258927;138481435	SuperNatural:(SN00007450 SN00155630 SN00006126 SN00155647 SN00006051 SN00006052 SN00006534 SN00088101 SN00013581 SN00011140 SN00013582 SN00006129 SN00155664 SN00320190 SN00006127 SN00072304 SN00155665 SN00006128);ZINC bio:(ZINC03881797 ZINC03881799 ZINC03947465 ZINC03947466 ZINC03947467 ZINC03947468 ZINC03978598 ZINC04081946 ZINC04211957 ZINC04349845 ZINC04349847 ZINC04349849 ZINC05664615 ZINC05664617 ZINC12870988 ZINC13424750 ZINC13424751 ZINC13424752 ZINC13424753 ZINC13813151 ZINC13813154 ZINC13813157 ZINC13813160 ZINC34169003 ZINC36378005 ZINC48016692 ZINC48016695);additional;MeSH:(343585 5318517 7067324 92215519 129010368);PubMed;NORMAN:(NS00018311);COCONUT:(CNP0286108);KNApSAcK:(23362);Natural Products:(UNPD216284 UNPD49046 UNPD50436 UNPD34770 UNPD211929 UNPD220206 UNPD116360);database;PubChem:(65153 1777572 1777573 1268030 343585 452937 7061132 7061133 7061134 7061135 7067322 7067323 7067324 7067325 7067837 5318517 5351335 5458931 6436016 6572456 6708647 6713120 6857767 6875366 9998023 11078630 11869596 11869597 11870303 11870301 11870302 11876149 15922987 15922990 11382524 10450540 16758033 20054828 16394566 16401724 16406675 23239822 24206412 25566761 28362188 28362190 24957530 24980082 40561086 42556578 42556579 46917415 53298396 59070369 59741075 59897192 72166961 71590622 73265376 71308151 92215519 92218179 91032405 91358749 95359254 95359255 98803586 98803587 99719588 99719589 91938222 102173547 117673341 118566340 118122636 123516411 123179837 123197430 124604719 124677506 123377869 124338905 129010070 129010368 129316784 129360331 129360344 131706270 132223104 132342635 138059743 139258927 138481435);CHEBI:(65408);PubChem class - bio and metabolites;KEGG:(C20214);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840907126	351.2166000599999	NaN	428_challenge_483_	N/A
210	1	1	1	1	0.31798783435615036	-280.0062129510523	N/A	6.21714852383327	C21H18F3NO3S2	[M + H]+	YDBLKRPLXZNVNB	InChI=1S/C21H18F3NO3S2/c1-12-9-16(7-8-17(12)28-10-19(26)27)29-11-18-13(2)25-20(30-18)14-3-5-15(6-4-14)21(22,23)24/h3-9H,10-11H2,1-2H3,(H,26,27)	Endurobol	CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O	5.9000001	9803963;23596734	COCONUT:(CNP0260934);database;PubChem:(9803963 23596734);CHEBI:(73726);PubChem class - bio and metabolites;MeSH:(9803963);PubMed;PubChem class - drug;KEGG Mine	77361840230	454.07529609599993	NaN	125_challenge_21_	N/A
211	1	1	1	1	0.3164810516288931	-68.04460536220421	N/A	18.709920960600243	C55H86O24	[M - H]-	MQDNGHMMNJLFOQ	InChI=1S/C55H86O24/c1-23-33(59)36(62)39(65)45(73-23)78-42-28(20-56)75-44(41(67)38(42)64)72-22-29-35(61)37(63)40(66)46(76-29)79-49(70)55-17-15-51(5,48(68)69)19-26(55)25-9-10-31-52(6)13-12-32(77-47-43(74-24(2)57)34(60)27(58)21-71-47)50(3,4)30(52)11-14-54(31,8)53(25,7)16-18-55/h9,23,26-47,56,58-67H,10-22H2,1-8H3,(H,68,69)	null	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)C)OC9C(C(C(CO9)O)O)OC(=O)C)C)(C)C(=O)O)O)O)O)CO)O)O)O	-0.699999988	10441266	COCONUT:(CNP0253446);Natural Products:(UNPD19712 UNPD133065);database;PubChem:(10441266);SuperNatural:(SN00384032)	68722655234	1129.5436276320004	NaN	153_challenge_235_	N/A
212	1	1	1	1	0.31574858201872463	-17.69599689546153	N/A	8.60064534979982	C31H23BrO3	[M + H]+	VEUZZDOCACZPRY	InChI=1S/C31H23BrO3/c32-24-15-13-20(14-16-24)19-9-11-21(12-10-19)23-17-22-5-1-2-6-25(22)27(18-23)29-30(33)26-7-3-4-8-28(26)35-31(29)34/h1-16,23,27,33H,17-18H2	Brodimat	C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br	7.5999999	54676115;54680676;54716798;76962527;76962528	ZINC bio:(ZINC02575146 ZINC28818590 ZINC28818593 ZINC28818595);additional;HSDB:(56073-10-0);MeSH:(54680676);PubMed;NORMAN:(NS00007911 NS00015497);database;PubChem:(54676115 54680676 54716798 76962527 76962528);CHEBI:(81892);PubChem class - bio and metabolites;KEGG:(C18694);PubChem class - safety and toxic;Training Set;PubChem class - drug	68837729126	523.090332696	NaN	443_challenge_497_	N/A
213	1	1	1	1	0.3133418218750429	-195.9620079781929	N/A	64.38019592057222	C24H34O13	[M - H]-	UOIDSHLWVQPEPZ	InChI=1S/C24H34O13/c1-3-12(2)36-22-20(30)19(29)18(28)16(37-22)9-33-23-21(31)24(32,11-35-23)10-34-17(27)7-5-13-4-6-14(25)15(26)8-13/h4-8,12,16,18-23,25-26,28-32H,3,9-11H2,1-2H3	null	CCC(C)OC1C(C(C(C(O1)COC2C(C(CO2)(COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O	-1.10000002	10885941	COCONUT:(CNP0280679);KNApSAcK:(32919);Natural Products:(UNPD133675);database;PubChem:(10885941);SuperNatural:(SN00236454)	68722655250	529.1926651479997	NaN	44_challenge_137_	N/A
214	1	1	1	1	0.3131855895136946	-34.376113105666754	N/A	34.526939679159966	C53H84O24	[M - H]-	AQOMLMMSAVDODV	InChI=1S/C53H84O24/c1-48(2)13-15-53(47(69)77-45-40(66)41(76-44-39(65)36(62)33(59)26(19-55)73-44)34(60)27(74-45)21-71-42-38(64)35(61)32(58)25(18-54)72-42)16-14-50(4)22(23(53)17-48)7-8-28-49(3)11-10-30(75-43-37(63)31(57)24(56)20-70-43)52(6,46(67)68)29(49)9-12-51(28,50)5/h7,23-45,54-66H,8-21H2,1-6H3,(H,67,68)	(3S,4S,4aR,6aR,6bS,8aS,12aS,14aR,14bR)-8a-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxycarbonyl-4,6a,6b,11,11,14b-hexamethyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)C	-0.899999976	10606177;21670104;53496120;56776212;132472105	COCONUT:(CNP0199325);KNApSAcK:(49749);Natural Products:(UNPD1050 UNPD142826);database;PubChem:(10606177 21670104 53496120 56776212 132472105);SuperNatural:(SN00314181 SN00395961);Training Set	68722671634	1103.527977568	NaN	85_challenge_174_	N/A
215	1	1	1	1	0.30884437427954226	-45.444948020546384	N/A	51.4112084206223	C26H36O11	[M + H3N + H]+	PCWPSOCJBMEHGK	InChI=1S/C26H36O11/c1-34-20-9-14(3-5-18(20)30)7-16(11-27)17(12-28)8-15-4-6-19(21(10-15)35-2)36-26-25(33)24(32)23(31)22(13-29)37-26/h3-6,9-10,16-17,22-33H,7-8,11-13H2,1-2H3	(2S,3R,4S,5S,6R)-2-[4-[4-hydroxy-3-[(4-hydroxy-3-methoxyphenyl)methyl]-2-(hydroxymethyl)butyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)CO)O	1.21377933	14704360;21605933;45359589	COCONUT:(CNP0291832);KNApSAcK:(31447);Natural Products:(UNPD46376 UNPD8130 UNPD161212);database;PubChem:(14704360 21605933 45359589);SuperNatural:(SN00163561 SN00039890 SN00268948 SN00295339);CHEBI:(139407);ZINC bio:(ZINC67903383)	68722663474	542.2595919719997	NaN	57_challenge_149_	N/A
216	1	1	1	1	0.30857422549688723	-109.82075156829002	N/A	200.62821520838446	C26H36O8	[M + Na]+	MAYOCSMGZOMXFS	InChI=1S/C26H36O8/c1-12-16-10-17(30)20-25(7)9-8-18(32-13(2)27)24(5,6)21(25)19(31)23(34-15(4)29)26(20,11-16)22(12)33-14(3)28/h16,18-23,31H,1,8-11H2,2-7H3	null	CC(=O)OC1CCC2(C(C1(C)C)C(C(C34C2C(=O)CC(C3)C(=C)C4OC(=O)C)OC(=O)C)O)C	2.14700198	""	COCONUT:(CNP0189075);Natural Products:(UNPD148568);database;SuperNatural:(SN00229754)	68722655232	499.2302381119998	NaN	335_challenge_4_	N/A
217	1	1	1	1	0.30744290885791153	-105.60549121578939	N/A	74.39512251192278	C54H84O22	[M + H3N + H]+	XPCKJVBBSBPFQL	InChI=1S/C54H84O22/c1-23-11-16-54(18-17-52(7)26(27(54)19-23)9-10-32-51(6)14-13-33(50(4,5)31(51)12-15-53(32,52)8)74-46-40(63)35(58)28(56)20-69-46)49(67)76-48-42(65)38(61)36(59)29(72-48)21-70-45-43(66)39(62)44(30(73-45)22-68-25(3)55)75-47-41(64)37(60)34(57)24(2)71-47/h9,24,27-48,56-66H,1,10-22H2,2-8H3	[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-6-(acetyloxymethyl)-3,4-dihydroxy-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-6a,6b,9,9,12a-pentamethyl-2-methylidene-10-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,1	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(=C)CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)C)OC9C(C(C(CO9)O)O)O)C)O)O)O)COC(=O)C)O)O)O	-0.300000012	21626485	COCONUT:(CNP0314012);KNApSAcK:(35266);Natural Products:(UNPD72724);database;PubChem:(21626485);SuperNatural:(SN00401162);PubMed	68722655314	1102.5792543280004	NaN	445_challenge_5_	N/A
218	1	1	1	1	0.3072532497274017	-35.14876805087465	N/A	40.7138988613078	C9H9NO	[M + H]+	LUNOXNMCFPFPMO	InChI=1S/C9H9NO/c1-11-9-4-2-3-8-7(9)5-6-10-8/h2-6,10H,1H3	zlchem 710	COC1=CC=CC2=C1C=CN2	1.86278427	138363	database;PubChem class - safety and toxic;PubChem:(138363);PubMed;KEGG Mine	77376520258	148.075689908	NaN	142_challenge_225_	N/A
219	1	1	1	1	0.30705031207005445	-141.86310767854755	N/A	9.449933775903506	C14H16ClN3O	[M + H]+	STEPQTYSZVCJPV	InChI=1S/C14H16ClN3O/c1-11-5-3-6-12(2)14(11)18(13(19)9-15)10-17-8-4-7-16-17/h3-8H,9-10H2,1-2H3	Sultan-d6	CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl	2.70000005	49384;71749976	NORMAN:(NS00000249);COCONUT:(CNP0025821);database;PubChem:(49384 71749976);SuperNatural:(SN00213624);CHEBI:(6798);ZINC bio:(ZINC00900592);additional;MeSH:(49384);KEGG:(C10948);PubChem class - safety and toxic;PubMed	68790526310	278.105465812	NaN	322_challenge_388_	N/A
220	1	1	1	1	0.30607804704354613	-31.26533149720376	N/A	9.047699808632323	C7H6N2	[M + H]+	BAXOFTOLAUCFNW	InChI=1S/C7H6N2/c1-2-4-7-6(3-1)5-8-9-7/h1-5H,(H,8,9)	1H-indazol	C1=CC=C2C(=C1)C=NN2	1.36850166	9221;3942608;60132194;60132207;69068768;138396105	NORMAN:(NS00010847);database;PubChem:(9221 3942608 60132194 60132207 69068768 138396105);CHEBI:(36670 36669);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed	68804149346	119.060374192	NaN	263_challenge_334_	N/A
221	1	1	1	1	0.3052305084015467	-39.99977650171602	N/A	42.52859992845568	C20H18O3	[M - H]-	BRPSWMCDEYMRPE	InChI=1S/C20H18O3/c1-20(14-2-8-17(21)9-3-14,15-4-10-18(22)11-5-15)16-6-12-19(23)13-7-16/h2-13,21-23H,1H3	Tris(4-hydroxyphenyl)ethane	CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O	4.36670923	93118;5232423;59119031;101767282	NORMAN:(NS00019386);database;PubChem class - safety and toxic;PubChem:(93118 5232423 59119031 101767282);PubMed	68786847810	305.118318436	NaN	457_challenge_60_	N/A
222	1	1	1	1	0.30476688086019543	-165.55725143472745	N/A	24.141304585579565	C19H11Cl2I2NO3	[M + H]+	NEMNPWINWMHUMR	InChI=1S/C19H11Cl2I2NO3/c20-10-1-4-13(5-2-10)27-17-6-3-12(9-15(17)21)24-19(26)14-7-11(22)8-16(23)18(14)25/h1-9,25H,(H,24,26)	Bovanide	C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=C(C(=CC(=C3)I)I)O)Cl)Cl	7.0	31475;71312603	NORMAN:(NS00015288);database;PubChem:(31475 71312603);ZINC bio:(ZINC04181896);MeSH:(31475);PubChem class - safety and toxic;PubMed	68786856006	625.8278205720002	NaN	167_challenge_248_	N/A
223	1	1	1	1	0.3043000976438293	-62.81807275670436	N/A	4.001143531129549	C14H31NO	[M + H]+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-Dodecylamino-ethanol	CCCCCCCCCCCCNCCO	4.69999981	85512;101936510	NORMAN:(NS00052555);database;PubChem:(85512 101936510);PubMed	68719738946	230.247840612	NaN	328_challenge_393_	N/A
224	1	1	1	1	0.3041899666518864	-6.079128468891393	N/A	8.173637442908284	C14H8O5	[M - H]-	BBNQQADTFFCFGB	InChI=1S/C14H8O5/c15-8-5-9(16)14(19)11-10(8)12(17)6-3-1-2-4-7(6)13(11)18/h1-5,15-16,19H	Verantin	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O	2.9000001	6683;138396086	SuperNatural:(SN00005695);ZINC bio:(ZINC03861633);additional;MeSH:(6683);PubMed;NORMAN:(NS00014423);COCONUT:(CNP0232100);KNApSAcK:(2857);Natural Products:(UNPD131182);database;PubChem:(6683 138396086);CHEBI:(8645);PubChem class - bio and metabolites;KEGG:(C10395);PubChem class - safety and toxic;Training Set	68807352694	255.02989735600005	NaN	229_challenge_303_	N/A
225	1	1	1	1	0.30177568477368716	-145.9673979952146	N/A	69.09152999778897	C34H42O18	[M + H]+	XQQFUXJSLVWQSS	InChI=1S/C34H42O18/c1-12-23(37)26(40)29(43)32(47-12)46-11-21-25(39)28(42)31(52-33-30(44)27(41)24(38)13(2)48-33)34(51-21)49-16-8-17(35)22-18(36)10-19(50-20(22)9-16)14-4-6-15(45-3)7-5-14/h4-10,12-13,21,23-35,37-44H,11H2,1-3H3	Neobudofficide	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)OC6C(C(C(C(O6)C)O)O)O)O)O)O)O)O	-1.60000002	5320054;22524400;44257901	COCONUT:(CNP0409967);KNApSAcK:(13627);Natural Products:(UNPD87713 UNPD150892);database;PubChem:(5320054 22524400 44257901);SuperNatural:(SN00167832 SN00322170);MeSH:(44257901);PubMed	68722655318	739.2443905040002	NaN	40_challenge_133_	N/A
226	1	1	1	1	0.30172438901245136	-139.81797766500762	N/A	20.4187538146004	C11H15NO2	[M + H]+	CEIXWJHURKEBMQ	InChI=1S/C11H15NO2/c1-13-10-5-8-3-4-12-7-9(8)6-11(10)14-2/h5-6,12H,3-4,7H2,1-2H3	Heliamine	COC1=C(C=C2CNCCC2=C1)OC	1.29999995	15623;3488252	COCONUT:(CNP0037862 CNP0138269);Natural Products:(UNPD37165);database;PubChem:(15623 3488252);SuperNatural:(SN00006070 SN00375928);CHEBI:(5637);ZINC bio:(ZINC03881969);MeSH:(15623);KEGG:(C09460);PubChem class - safety and toxic;PubMed;Biocyc:(CPD-22149)	68789774694	194.11755472	NaN	343_challenge_406_	N/A
227	1	1	1	1	0.29965670325435095	-366.3095687381037	N/A	49.287491011912124	C28H27NO4S	[M + H]+	GZUITABIAKMVPG	InChI=1S/C28H27NO4S/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29/h4-13,18,30-31H,1-3,14-17H2	Keoxifene	C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O	6.0999999	5035;11754789;15940170;25207788;25216569;25216570;25217188;25217190;25217303;25218420;53340184;90895814	HMDB:(14624);SuperNatural:(SN00001625);ZINC bio:(ZINC00538275);additional;HSDB:(84449-90-1);MeSH:(5035 15940170);PubMed;NORMAN:(NS00005279);COCONUT:(CNP0349396 CNP0385055);database;PubChem:(5035 11754789 15940170 25207788 25216569 25216570 25217188 25217190 25217303 25218420 53340184 90895814);CHEBI:(90191 8772);PubChem class - bio and metabolites;KEGG:(C07228);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-4523)	68840860526	474.173355344	NaN	296_challenge_364_	N/A
228	1	1	1	1	0.2986992921880135	-91.11855237550046	N/A	95.305716584546	C36H58O8	[M + H3N + H]+	BVBAYRAWOPYPGO	InChI=1S/C36H58O8/c1-19-10-15-36(31(42)44-30-29(41)28(40)27(39)22(18-37)43-30)17-16-34(6)21(26(36)20(19)2)8-9-24-33(5)13-12-25(38)32(3,4)23(33)11-14-35(24,34)7/h8,19-20,22-30,37-41H,9-18H2,1-7H3	Ursolic acid beta-D-glucopyranosyl ester, 19	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O	5.5	24825672;44585935;56960942;69853470;90797657;91413397	COCONUT:(CNP0219840);Natural Products:(UNPD210388);database;PubChem:(24825672 44585935 56960942 69853470 90797657 91413397);PubMed	68721606722	636.4469988159999	NaN	499_challenge_99_	N/A
